metric,layer,SS_regime,SS_quality,SS_interaction,SS_residual,SS_total,eta_sq_regime,eta_sq_quality,eta_sq_interaction,proportion_regime_of_explained
dir_autocorr_lag2,20,0.37148243164510975,0.0018198920264100263,0.017324525625643652,0.1397891527168223,0.5304160020139856,0.7003605287823024,0.003431065464653988,0.0326621473708609,0.9509905228314456
dir_autocorr_lag2,21,0.2929453041197863,0.005300615285194351,0.024576274029959273,0.17221555516537512,0.4950377486003151,0.5917635674210074,0.010707497155886541,0.049645252507403696,0.9074509438237403
dir_autocorr_lag2,22,0.3019086829532727,0.0019999065661258147,0.032529247730453556,0.19038018954875177,0.5268180267986039,0.5730796358430019,0.0037961999483558952,0.0617466488915139,0.8973683977437512
dir_autocorr_lag2,23,0.327473666948249,0.0007677598719339848,0.027395193554851788,0.20445068947979722,0.560087309854832,0.584683247033621,0.001370786051433622,0.048912362542104904,0.9208097484531074
dir_autocorr_lag2,24,0.4288205851280372,0.014015333787934604,0.13682712444133846,0.489975296709914,1.0696383400672245,0.40090240697719076,0.01310287156222707,0.12791905386706612,0.7397756162690327
dir_autocorr_lag4,0,0.09703500256305125,0.13045963253299753,0.028275812924140713,1.1947410382458812,1.4505114862660706,0.06689709352997975,0.08994043395604454,0.01949368425680568,0.37938316687544643
dir_autocorr_lag4,1,0.17166330994091283,0.048492050606390315,0.024765791180744116,1.2289561739359052,1.4738773256639524,0.11647055487713805,0.03290100862671567,0.01680315637503116,0.7008921390812435
dir_autocorr_lag4,2,0.1910085662690937,0.037153431301861495,0.024349252740539493,1.1023754844046778,1.3548867347161724,0.14097751596121946,0.027421798700866726,0.017971430464732006,0.7564358658612951
dir_autocorr_lag4,3,0.18767675468578504,0.03325763896705984,0.03251338894012035,0.9796658452249657,1.2331136278179309,0.15219745403178328,0.02697045772327668,0.026366904238707307,0.740494758982335
dir_autocorr_lag4,4,0.16931775218688436,0.03899369539198461,0.03498643901631523,0.8737203868785777,1.117018273473762,0.1515801094823016,0.034908735441471314,0.031321277231671926,0.6959277557088152
dir_autocorr_lag4,5,0.1051046810874465,0.039853569649745166,0.03020600377045186,0.8344463558315935,1.009610610339237,0.10410417641325155,0.03947419850941746,0.02991846902272789,0.6000349864924075
dir_autocorr_lag4,6,0.08346209714639613,0.045014655438704594,0.036174083409063446,0.8045871604692193,0.9692379964633835,0.08611104543046999,0.046443345806661415,0.037322188710159646,0.5069035735072389
dir_autocorr_lag4,7,0.082013725312348,0.04541799632509848,0.03940892784518192,0.8311418759684889,0.9979825254511172,0.08217952040320085,0.04550981121094101,0.039488595080728425,0.491569204307655
dir_autocorr_lag4,8,0.08604011119705955,0.05038573241289211,0.0478403294199511,0.863634273210073,1.047900446239976,0.08210714243493682,0.04808255650017488,0.04565350610509747,0.46693383697232876
dir_autocorr_lag4,9,0.08480567462598759,0.050529638406046073,0.04925724960910375,0.7930253637112684,0.9776179263524059,0.08674725814655054,0.051686489214224425,0.05038496971192792,0.4594208640510428
dir_autocorr_lag4,10,0.06996918389906048,0.0465987430604258,0.043172697244425746,0.7379874518480034,0.8977280760519154,0.07794028700402836,0.05190741417530424,0.048091062757325505,0.43801746892977866
dir_autocorr_lag4,11,0.11245006301944893,0.04779286459975648,0.04660442209971627,0.7353397099047947,0.9421870596237164,0.11935003975151005,0.05072545213987935,0.049464086376147846,0.543637920293655
dir_autocorr_lag4,12,0.1380014344515069,0.04783022861313224,0.060124183871763166,0.7670840402813678,1.0130398872177702,0.13622507483936921,0.047214556126209395,0.05935026313414888,0.561082146126782
dir_autocorr_lag4,13,0.15831544034083142,0.048863116852855014,0.05524380455958807,0.7570319456716755,1.01945430742495,0.15529429733905584,0.04793065907610794,0.05418958373831286,0.6032848697919928
